?;F;28.0;165.0;61.0;Aruba;ARU;1988 Summer;1988;Summer;Seoul;Athletics
Simon John Fairweather;M;26.0;175.0;71.0;?;AUS;1996 Summer;1996;Summer;Atlanta;?
Yann Bonato;M;28.0;201.0;95.0;France;FRA;2000 Summer;2000;Summer;Sydney;Basketball
Aleksandr Rudolfovich Elke;M;33.0;190.0;95.0;Kazakhstan;KAZ;?;2004;Summer;Athina;Water Polo
Michael Blackwood;M;25.0;190.0;79.0;Jamaica;JAM;2004 Summer;2004;Summer;Athina;Athletics
Marina Anatolyevna Aframeyeva;F;25.0;171.0;62.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Equestrianism
Marian Andrews-Heffernan;F;30.0;171.0;63.0;Ireland;IRL;2012 Summer;?;Summer;London;Athletics
Bruno Alberti;M;?;174.0;?;Italy;ITA;1960 Winter;1960;Winter;Squaw Valley;Alpine Skiing
?;M;30.0;184.0;85.0;Germany;?;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
?;M;40.0;168.0;66.0;Australia;AUS;1968 Summer;1968;Summer;Mexico City;Sailing
?;F;30.0;177.0;70.0;Netherlands;NED;2008 Summer;2008;Summer;Beijing;Sailing
Amro Abdulrahman Ali El-Geziry;M;25.0;185.0;75.0;Egypt;EGY;2012 Summer;2012;?;London;Modern Pentathlon
Nejc Brodar;M;23.0;180.0;70.0;Slovenia;SLO;2006 Winter;?;?;Torino;Cross Country Skiing
?;F;17.0;160.0;41.0;?;CAN;1992 Winter;1992;Winter;?;Figure Skating
Rawle Clarke;?;23.0;180.0;74.0;Barbados;BAR;1976 Summer;1976;Summer;Montreal;Athletics
Martin Bajik;M;33.0;169.0;70.0;Slovakia;SVK;2010 Winter;2010;?;Vancouver;Cross Country Skiing
Ren Blanchard;M;20.0;183.0;75.0;France;FRA;1968 Winter;1968;Winter;?;Ice Hockey
?;F;23.0;175.0;75.0;Bulgaria;?;1980 Summer;1980;Summer;Moskva;Rowing
Erik Adolf Efraim Abrahamsson;M;?;?;61.0;Sweden;SWE;1920 Summer;1920;Summer;Antwerpen;Athletics
Antnio Dias dos Santos;M;24.0;189.0;87.0;Angola;?;1988 Summer;1988;Summer;Seoul;Athletics
Denise Benning (-Reid);F;20.0;154.0;47.0;Canada-1;CAN;1988 Winter;1988;Winter;Calgary;Figure Skating
Barry Alexander Cowan;M;26.0;190.0;?;Great Britain;GBR;2000 Summer;2000;Summer;Sydney;?
Abdullah Al-Rashidi;M;48.0;183.0;83.0;Kuwait;?;2012 Summer;?;Summer;London;Shooting
Gillian Carleton;F;22.0;179.0;68.0;Canada;CAN;?;2012;Summer;London;Cycling
Lgia Santos da Silva;F;23.0;161.0;58.0;Brazil;BRA;2004 Summer;2004;Summer;Athina;Table Tennis
Sofiane Daid;M;?;183.0;78.0;Algeria;ALG;2004 Summer;2004;Summer;Athina;Swimming
Gerald Michael Ciolek;M;21.0;179.0;74.0;Germany;GER;2008 Summer;2008;?;Beijing;Cycling
Domenico Carattino;?;48.0;174.0;72.0;Italy;?;1968 Summer;1968;Summer;Mexico City;Sailing
Kehn Eric Daniel Carlsson;M;23.0;184.0;85.0;Sweden;SWE;2000 Summer;2000;Summer;Sydney;?
Cao Mianying;F;25.0;176.0;71.0;China;?;1992 Summer;?;Summer;Barcelona;Rowing
Ato Jabari Boldon;M;30.0;176.0;75.0;?;TTO;2004 Summer;2004;Summer;?;Athletics
?;M;37.0;170.0;60.0;Russia;RUS;2000 Summer;2000;Summer;Sydney;Sailing
?;?;26.0;164.0;57.0;?;JPN;2008 Summer;2008;Summer;Beijing;Football
Zbigniew Bartman;?;25.0;?;83.0;?;POL;2012 Summer;2012;Summer;London;Volleyball
Mohamed Sherif El-Saharty;M;21.0;165.0;68.0;Egypt;EGY;2012 Summer;2012;Summer;London;Gymnastics
Mihai Iuliu Coste;M;?;186.0;81.0;Romania;ROU;1964 Summer;1964;Summer;Tokyo;Volleyball
Corinne Cori Bartel (-Morris);F;38.0;165.0;58.0;Canada;CAN;2010 Winter;2010;Winter;Vancouver;?
Tekla Chemabwai;F;18.0;160.0;49.0;?;KEN;1968 Summer;1968;Summer;Mexico City;Athletics
Annabelle Mary Cripps;F;16.0;180.0;66.0;?;GBR;1984 Summer;1984;Summer;Los Angeles;Swimming
Otilia Bdescu;?;21.0;160.0;58.0;?;ROU;1992 Summer;1992;Summer;Barcelona;Table Tennis
Dianne Margaret de Leeuw;?;20.0;165.0;57.0;Netherlands;NED;1976 Winter;1976;Winter;Innsbruck;Figure Skating
Alyona Viktorovna Dubitskaya (Grishko-);F;26.0;180.0;76.0;Belarus;BLR;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
Simon Dufour;M;25.0;181.0;77.0;France;FRA;2004 Summer;?;?;Athina;Swimming
Gheorghe Boroi;M;27.0;182.0;71.0;Romania;ROU;1992 Summer;1992;Summer;Barcelona;Athletics
Deena Michelle Drossin-Kastor;F;27.0;163.0;47.0;United States;USA;2000 Summer;2000;Summer;Sydney;Athletics
Rgine Cavagnoud;F;23.0;163.0;64.0;France;FRA;1994 Winter;1994;Winter;Lillehammer;Alpine Skiing
Marta Bach Pascual;F;19.0;176.0;66.0;Spain;ESP;2012 Summer;2012;Summer;London;Water Polo
Tarek Abou Al Dahab;?;?;?;64.0;Lebanon;LIB;1968 Summer;1968;Summer;Mexico City;Cycling
Dra Antal;F;18.0;169.0;62.0;Hungary;HUN;2012 Summer;2012;Summer;London;Water Polo
Anna Maria Ans Dekker (-Pieters);F;17.0;167.0;54.0;Netherlands;NED;1972 Summer;?;Summer;Munich;Gymnastics
Jess Codina Burgon;M;21.0;179.0;71.0;Spain;ESP;1960 Summer;1960;Summer;Roma;?
Sabine Busch (-Ascui);F;25.0;177.0;66.0;East Germany;GDR;1988 Summer;1988;Summer;Seoul;Athletics
Tabea Lara Alt;F;16.0;158.0;50.0;Germany;GER;2016 Summer;2016;Summer;Rio de Janeiro;?
Andrejs Dda;M;26.0;195.0;80.0;Latvia;LAT;2008 Summer;2008;?;?;Swimming
?;M;25.0;168.0;73.0;Pakistan;PAK;1960 Summer;1960;Summer;Roma;Wrestling
Jennifer Mae Jenny Barringer-Simpson;F;21.0;166.0;53.0;United States;USA;2008 Summer;2008;Summer;?;Athletics
Ageeth Boomgaardt;F;31.0;168.0;63.0;Netherlands;NED;?;2004;Summer;Athina;Hockey
Annelies Cook;F;29.0;168.0;56.0;United States;USA;2014 Winter;2014;Winter;Sochi;Biathlon
Bianca Del Carretto;F;26.0;173.0;54.0;Italy;ITA;2012 Summer;2012;Summer;London;Fencing
Petko Dragiev;M;23.0;194.0;92.0;Bulgaria;BUL;1988 Summer;1988;Summer;Seoul;Volleyball
Roberto (Robert) Erlacher;M;20.0;176.0;?;Italy;ITA;1984 Winter;1984;Winter;Sarajevo;Alpine Skiing
Heinz Busche;?;28.0;177.0;75.0;West Germany-1;FRG;1980 Winter;1980;Winter;Lake Placid;Bobsleigh
?;F;24.0;?;47.0;Ukraine;UKR;2008 Summer;2008;Summer;Beijing;Athletics
?;M;?;?;73.0;Moldova;MDA;2004 Summer;2004;Summer;Athina;Judo
Patrick Delice;?;24.0;184.0;77.0;Trinidad and Tobago;TTO;1992 Summer;1992;Summer;Barcelona;Athletics
?;M;21.0;165.0;62.0;Chinese Taipei;?;1988 Summer;1988;Summer;Seoul;Gymnastics
Ren Joseph Bonino;M;26.0;176.0;70.0;France;FRA;1956 Summer;?;Summer;?;Athletics
Tadashi Abe;M;25.0;?;80.0;Japan;JPN;1988 Summer;1988;Summer;Seoul;Rowing
?;F;38.0;168.0;59.0;Latvia;LAT;1996 Summer;1996;Summer;Atlanta;Canoeing
Jacques Lopold Degats;M;22.0;180.0;76.0;France;FRA;1952 Summer;1952;Summer;?;Athletics
Ulf Reinhold Dahln;M;35.0;188.0;90.0;Sweden;SWE;2002 Winter;2002;Winter;Salt Lake City;Ice Hockey
John Anthony Dean;M;20.0;185.0;?;New Zealand;NZL;1968 Summer;1968;Summer;Mexico City;Cycling
Christopher David Chris Duplanty;M;30.0;190.0;95.0;United States;?;?;1996;Summer;Atlanta;Water Polo
Andrea Melissa Blackett;F;24.0;?;59.0;Barbados;BAR;2000 Summer;2000;Summer;Sydney;?
Ivan Angelov;M;21.0;191.0;85.0;Bulgaria;BUL;2000 Summer;2000;?;Sydney;Swimming
Imelda Chiappa;?;22.0;168.0;60.0;Italy;ITA;1988 Summer;?;Summer;Seoul;?
Fernanda Trotta Cavalieri;F;18.0;?;43.0;Brazil;BRA;2004 Summer;2004;Summer;?;Rhythmic Gymnastics
Moiss Aldape Chvez;M;?;175.0;62.0;Mexico;MEX;2008 Summer;2008;Summer;?;Cycling
Alister Millar Allan;?;44.0;162.0;68.0;Great Britain;GBR;1988 Summer;1988;Summer;Seoul;Shooting
Andrew Charter;M;29.0;182.0;87.0;Australia;AUS;2016 Summer;2016;Summer;Rio de Janeiro;?
Alois Bchel;?;19.0;?;78.0;Liechtenstein;LIE;1960 Summer;1960;Summer;Roma;Athletics
August Banak;M;24.0;180.0;72.0;Yugoslavia;YUG;1936 Summer;1936;Summer;Berlin;Athletics
Mara Rosario de Vivanco Roca;F;15.0;161.0;52.0;Peru;?;1964 Summer;?;Summer;Tokyo;Swimming
Lisa Gaye Curry-Kenny;F;30.0;170.0;62.0;Australia;AUS;1992 Summer;1992;Summer;Barcelona;Swimming
Ane Marcelle Gomes dos Santos;F;22.0;153.0;53.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Archery
Fernando Bertrand Garca-Taheo;M;25.0;170.0;67.0;Spain;?;1980 Summer;1980;Summer;Moskva;Gymnastics
Romela Begaj;F;?;163.0;58.0;Albania;?;2012 Summer;?;Summer;London;Weightlifting
Krisztina Egyed;F;15.0;?;75.0;Hungary;HUN;1992 Winter;1992;Winter;Albertville;Speed Skating
Albert Artur Bumle;M;29.0;?;?;Germany;GER;1936 Summer;1936;Summer;?;Athletics
Ahmed Eskandarpour;M;20.0;180.0;70.0;Iran;IRI;1976 Summer;1976;Summer;Montreal;Fencing
?;?;37.0;188.0;120.0;United States;USA;?;2012;Summer;London;?
Bernard Marie Louis Joseph de Jvardat de Fombelle;M;36.0;171.0;67.0;France;FRA;1960 Summer;1960;Summer;Roma;?
Carla Bodendorf (Rietig-);F;22.0;?;58.0;East Germany;GDR;1976 Summer;1976;Summer;?;Athletics
Nani Rahayu Yayuk Basuki-Suharyadi;F;29.0;165.0;55.0;?;?;2000 Summer;2000;Summer;Sydney;Tennis
Juan Manuel Alonso Allende y Allende;?;29.0;174.0;?;Spain;?;1948 Summer;1948;Summer;London;Sailing
Mauricio Hernn Daz Castro;M;32.0;171.0;59.0;Chile;CHI;2000 Summer;2000;Summer;?;Athletics
Luis Felipe Echenique Wielandt;M;24.0;180.0;?;Chile;CHI;1996 Summer;1996;Summer;Atlanta;Sailing
John David Fitzgerald;M;24.0;186.0;77.0;United States;USA;1972 Summer;1972;Summer;?;Modern Pentathlon
Boris Alonso Belada;M;48.0;176.0;65.0;Argentina;ARG;1968 Summer;1968;Summer;Mexico City;Sailing
Anthony Deane;M;25.0;176.0;80.0;Australia;?;2010 Winter;2010;Winter;Vancouver;Skeleton
Cinzia Delisi;F;15.0;156.0;?;Italy;ITA;1972 Summer;1972;Summer;Munich;Gymnastics
Chang Chung-Huei;M;28.0;175.0;90.0;Chinese Taipei;TPE;1964 Summer;?;Summer;Tokyo;Judo
Halina Balon;F;24.0;172.0;69.0;Poland;POL;?;1972;Summer;Munich;Fencing
Vladimir Aleksandrov;M;23.0;172.0;70.0;Soviet Union;URS;1968 Summer;?;Summer;Mexico City;Sailing
Monique Andrade Ferreira;F;28.0;?;53.0;Brazil;BRA;?;2008;Summer;?;Swimming
Peter Adeberg;M;29.0;185.0;75.0;Germany;GER;1998 Winter;1998;Winter;Nagano;Speed Skating
Lasse Daniel Efskind;M;27.0;180.0;74.0;?;NOR;?;1972;Winter;Sapporo;Speed Skating
Michel Georges Bury;M;32.0;179.0;74.0;France;FRA;1984 Summer;1984;?;Los Angeles;Shooting
John Vinzenz Andrew de Villiers Vincent Duncker;M;21.0;184.0;77.0;Germany;?;1906 Summer;1906;Summer;Athina;Athletics
Federico Carlos Fernndez Senderos;M;36.0;173.0;80.0;Mexico;MEX;2004 Summer;2004;Summer;Athina;Equestrianism
Angel Chakarov;M;18.0;175.0;?;?;BUL;1968 Summer;1968;Summer;Mexico City;Swimming
Anna Biryukova (Derevyankina-);F;30.0;174.0;61.0;Russia;RUS;1996 Summer;1996;Summer;Atlanta;Athletics
Annette Edmondson;F;20.0;171.0;65.0;Australia;AUS;?;2012;Summer;London;Cycling
Dante Guimares Santos do Amaral;?;19.0;?;86.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Volleyball
Edward J. Ted Crowley;M;23.0;188.0;85.0;United States;?;1994 Winter;1994;Winter;Lillehammer;Ice Hockey
Meinrad Berchtold;M;24.0;163.0;56.0;Switzerland;SUI;1968 Summer;?;Summer;Mexico City;Gymnastics
?;M;21.0;184.0;78.0;Colombia;COL;1968 Summer;?;Summer;Mexico City;Athletics
Luiza Tavares de Almeida;F;20.0;168.0;58.0;Brazil;BRA;2012 Summer;2012;Summer;London;Equestrianism
Juan Jos de la Casa Garca;M;19.0;170.0;63.0;Spain;ESP;1976 Summer;?;Summer;Montreal;Gymnastics
Brett Aitken;M;29.0;173.0;65.0;Australia;AUS;2000 Summer;2000;Summer;Sydney;Cycling
tefan Fernyk;M;31.0;169.0;66.0;Slovakia;SVK;2004 Summer;2004;Summer;Athina;Wrestling
Khristo Mikhaylov Etropolski;M;21.0;183.0;83.0;Bulgaria;BUL;1980 Summer;?;Summer;Moskva;?
?;F;22.0;?;58.0;Czech Republic;CZE;1994 Winter;1994;Winter;?;Cross Country Skiing
Graeme Lachlan Banks;M;19.0;175.0;75.0;Australia;AUS;1988 Summer;1988;Summer;Seoul;Diving
Kirill Georgiyevich Denisov;M;24.0;182.0;?;Russia;RUS;2012 Summer;2012;Summer;London;Judo
Tiago Andr Barata Feio Peixoto Apolnia;M;25.0;185.0;76.0;Portugal;POR;2012 Summer;2012;Summer;?;Table Tennis
Bertha Puck Brouwer (-van Duyne);?;?;174.0;73.0;Netherlands;NED;1952 Summer;?;Summer;Helsinki;?
Seluk ebi;M;34.0;169.0;76.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Wrestling
Sinia Belamari;?;29.0;183.0;83.0;Yugoslavia;YUG;1976 Summer;1976;Summer;Montreal;Water Polo
Donald William Brook;M;37.0;175.0;92.0;Australia;AUS;1976 Summer;1976;Summer;Montreal;Shooting
Marco Albarello;M;?;187.0;84.0;Italy;ITA;1992 Winter;1992;Winter;Albertville;Cross Country Skiing
Luke Andrew Bodensteiner;M;?;185.0;79.0;United States;?;1992 Winter;1992;Winter;Albertville;Cross Country Skiing
Jana Duktov;F;29.0;180.0;64.0;Slovakia;SVK;2012 Summer;2012;Summer;London;Canoeing
Thomas Edwin Tom Bruce;M;20.0;183.0;73.0;United States;USA;1972 Summer;1972;Summer;Munich;Swimming
Dmaso Luis Alfonso Reyes;M;24.0;181.0;76.0;Cuba;CUB;1976 Summer;1976;Summer;Montreal;Athletics
Erik Albin Almlf;M;28.0;188.0;73.0;Sweden;?;1920 Summer;1920;Summer;Antwerpen;Athletics
Fouad El-Kaam;M;28.0;188.0;70.0;Morocco;MAR;2016 Summer;?;Summer;Rio de Janeiro;Athletics
Dimitrios Baltas;M;34.0;175.0;70.0;Greece;GRE;1992 Summer;1992;Summer;Barcelona;Shooting
Jean Ame;M;23.0;184.0;80.0;France;FRA;1984 Summer;1984;Summer;Los Angeles;Shooting
Gianni Comandini;M;23.0;186.0;80.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Football
Richard Ducroz;M;26.0;174.0;71.0;France;FRA;2010 Winter;?;Winter;Vancouver;Curling
Pierre Boisson;M;?;178.0;?;Monaco;MON;1972 Summer;1972;Summer;?;Shooting
Jacob Jake Cornelius;M;27.0;198.0;95.0;United States;USA;2012 Summer;2012;Summer;London;Rowing
Lahcen Samsam Akka;?;22.0;195.0;120.0;Morocco;MAR;1964 Summer;1964;Summer;Tokyo;Athletics
Stphane Cauterman;M;19.0;?;58.0;?;FRA;1988 Summer;1988;Summer;Seoul;Gymnastics
Byeon Byeong-Ju;M;27.0;174.0;?;?;KOR;1988 Summer;?;Summer;Seoul;Football
Gary Abraham;M;21.0;175.0;64.0;Great Britain;GBR;1980 Summer;1980;Summer;Moskva;Swimming
Willy Lars-Erik Bengtsson;M;18.0;?;82.0;Sweden;SWE;1960 Summer;1960;Summer;Roma;Swimming
Philippe Cuelenaere;M;12.0;170.0;?;?;BEL;1984 Summer;1984;Summer;Los Angeles;Rowing
George Spencer Bridgewater;M;25.0;200.0;97.0;New Zealand;NZL;2008 Summer;2008;Summer;Beijing;?
Ernesto Canto Gudio;M;32.0;170.0;60.0;Mexico;MEX;1992 Summer;1992;Summer;Barcelona;Athletics
Bernard Fauqueux;M;26.0;166.0;62.0;?;FRA;1964 Summer;1964;Summer;Tokyo;Gymnastics
Gioacchino Caracausi;M;23.0;169.0;75.0;Italy;ITA;1968 Summer;1968;Summer;Mexico City;Weightlifting
Jean Barr;M;23.0;178.0;71.0;Canada;?;1968 Summer;1968;Summer;Mexico City;Canoeing
Yosvany Aragn Rodrguez;M;26.0;186.0;92.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Baseball
Bndicte Evrard;F;17.0;176.0;38.0;Belgium;BEL;1992 Summer;1992;Summer;Barcelona;Gymnastics
Prince Abdullah Bin Moteb Al-Saud;M;23.0;?;?;?;KSA;2008 Summer;2008;Summer;Beijing;Equestrianism
Kelime Aydn-etinkaya;F;31.0;160.0;54.0;Turkey;?;2014 Winter;2014;Winter;Sochi;Cross Country Skiing
Tibor Cservenyk;M;?;185.0;91.0;Hungary;HUN;1972 Summer;1972;Summer;Munich;Water Polo
Ali Canay;M;21.0;162.0;48.0;Turkey;TUR;1976 Summer;?;Summer;Montreal;Boxing
Jean Alphonse Braure;M;57.0;174.0;65.0;United States Virgin Islands;ISV;1992 Summer;1992;Summer;Barcelona;Sailing
Jenifer del Carmen Bentez Bentez;F;23.0;160.0;?;Spain;ESP;2012 Summer;2012;Summer;?;Diving
James Jamie Costin;M;31.0;181.0;?;Ireland;IRL;2008 Summer;2008;Summer;Beijing;Athletics
?;M;22.0;184.0;70.0;Italy;ITA;?;1976;Summer;?;Swimming
Thomas Drr;M;31.0;194.0;102.0;Liechtenstein;LIE;2010 Winter;2010;Winter;Vancouver;Bobsleigh
Jasna Fazli-Reed (-Lupulesku- -Rather);F;21.0;?;56.0;Individual Olympic Athletes;IOA;1992 Summer;1992;Summer;Barcelona;?
Els Callens;F;?;177.0;58.0;Belgium;BEL;2000 Summer;2000;Summer;Sydney;Tennis
Manuela Di Centa;F;35.0;164.0;55.0;Italy;?;1998 Winter;1998;Winter;Nagano;Cross Country Skiing
?;M;36.0;170.0;100.0;Tajikistan;TJK;2004 Summer;2004;?;Athina;Shooting
John Aalberg;M;33.0;183.0;72.0;United States;USA;1994 Winter;1994;Winter;Lillehammer;Cross Country Skiing
Pavol Demitra;M;27.0;182.0;93.0;Slovakia;SVK;2002 Winter;2002;Winter;Salt Lake City;Ice Hockey
?;?;21.0;190.0;67.0;United States;USA;?;1984;Summer;Los Angeles;Boxing
Olha Arkadivna Bryzhina (Vladykina-);F;29.0;171.0;63.0;Unified Team;EUN;1992 Summer;1992;Summer;Barcelona;Athletics
Inger Astrid Eriksson (-Hilding);F;21.0;175.0;67.0;Sweden;SWE;1964 Winter;1964;Winter;Innsbruck;Speed Skating
?;M;?;173.0;60.0;South Korea;?;2006 Winter;2006;Winter;?;Ski Jumping
John Paul Brizzel;?;23.0;?;71.0;Ireland;IRL;2000 Summer;2000;Summer;Sydney;Athletics
David Paul Barnes;M;18.0;185.0;82.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Archery
Karim Alami;M;?;185.0;85.0;Morocco;MAR;1992 Summer;1992;Summer;Barcelona;Tennis
?;M;21.0;171.0;55.0;China;?;1988 Summer;1988;Summer;Seoul;Athletics
Raivis Belohvoiks;?;32.0;182.0;70.0;Latvia;LAT;2008 Summer;2008;Summer;?;Cycling
Rafael Da Costa Capote;M;28.0;196.0;109.0;?;QAT;2016 Summer;2016;Summer;?;Handball
Tatyana Valeryevna Andrianova;F;24.0;176.0;56.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Athletics
Sarkis Assatourian;?;28.0;176.0;?;Iran;IRI;1976 Summer;1976;Summer;Montreal;Fencing
Abdullah Hel Baki;M;27.0;170.0;82.0;Bangladesh;?;2016 Summer;2016;Summer;Rio de Janeiro;Shooting
Matthias Adamczewski;M;30.0;187.0;77.0;West Germany;FRG;1988 Summer;1988;Summer;Seoul;Sailing
Yasser Abdel Rahman Sakr;M;?;180.0;120.0;Egypt;EGY;?;2008;Summer;Beijing;?
Yves Daniel Darricau;M;30.0;176.0;76.0;Lebanon;LIB;1984 Summer;1984;?;Los Angeles;Fencing
Ferdinand Dani;M;?;?;67.0;Czechoslovakia;TCH;1952 Summer;1952;Summer;Helsinki;Gymnastics
Grard Colin;M;21.0;167.0;?;France;FRA;1980 Winter;1980;Winter;Lake Placid;Ski Jumping
Roland Feldhoffer;M;26.0;172.0;90.0;West Germany;FRG;1988 Summer;?;Summer;Seoul;Weightlifting
Anatoliy Pavlovych Bondarchuk;M;36.0;183.0;113.0;Soviet Union;URS;1976 Summer;1976;Summer;Montreal;?
?;M;23.0;179.0;66.0;United States;USA;1932 Summer;?;Summer;Los Angeles;?
Inge de Bruijn;F;27.0;174.0;55.0;?;NED;2000 Summer;2000;Summer;Sydney;Swimming
Paul de la Cuesta Esnal;?;25.0;173.0;76.0;Spain;ESP;2014 Winter;2014;Winter;Sochi;Alpine Skiing
Herwig Ahrendsen;M;24.0;180.0;77.0;West Germany;FRG;1972 Summer;1972;Summer;Munich;?
Pedro Ferrero;M;?;175.0;?;Argentina;ARG;1988 Summer;1988;Summer;?;Sailing
Eduardo Campbell;?;31.0;161.0;55.0;Panama;PAN;1964 Summer;1964;Summer;Tokyo;Wrestling
Vesna Fabjan;F;20.0;170.0;?;Slovenia;SLO;2006 Winter;2006;Winter;?;Cross Country Skiing
Fita Bayissa;M;27.0;173.0;52.0;Ethiopia;ETH;2000 Summer;2000;Summer;Sydney;Athletics
Hollie May Avil;F;18.0;175.0;62.0;?;GBR;2008 Summer;2008;Summer;Beijing;Triathlon
Katelyn Falgowski;F;27.0;168.0;63.0;United States;USA;2016 Summer;?;?;Rio de Janeiro;Hockey
Imoh Ezekiel;M;22.0;171.0;80.0;Nigeria;NGR;2016 Summer;2016;Summer;Rio de Janeiro;Football
Tatyana Borisovna Averina-Barabash;F;25.0;165.0;61.0;Soviet Union;URS;1976 Winter;1976;Winter;Innsbruck;Speed Skating
Yuri Alvear Orjuela;F;30.0;?;?;Colombia;COL;2016 Summer;?;Summer;Rio de Janeiro;Judo
Peter Dokl;M;25.0;178.0;72.0;Slovenia;SLO;2010 Winter;2010;?;Vancouver;Biathlon
Policarpio Calizaya Huaca;M;29.0;172.0;62.0;Bolivia;BOL;1992 Summer;1992;Summer;Barcelona;Athletics
Sergey Viktorovich Diomidov;M;25.0;172.0;72.0;Soviet Union;URS;1968 Summer;1968;Summer;Mexico City;Gymnastics
Andres Figueroa Marinovic;M;20.0;163.0;80.0;Chile;CHI;1984 Winter;1984;Winter;Sarajevo;Alpine Skiing
Martin Braud;M;26.0;175.0;69.0;France;FRA;2008 Summer;2008;Summer;?;Canoeing
Isabel Checa Porcel;F;25.0;160.0;55.0;Spain;ESP;2008 Summer;2008;Summer;Beijing;Athletics
Juan Mara de la Fuente;M;27.0;181.0;74.0;?;ARG;2004 Summer;2004;Summer;Athina;Sailing
Jn Fabo;?;33.0;183.0;81.0;Slovakia;SVK;?;1996;Summer;Atlanta;Shooting
Zhan Vensanovych Beleniuk;M;?;178.0;85.0;Ukraine;UKR;2016 Summer;2016;Summer;Rio de Janeiro;Wrestling
Jina Adamikov-Pelcov;F;24.0;173.0;62.0;Czech Republic;CZE;1994 Winter;1994;Winter;Lillehammer;Biathlon
Davide Bresadola;M;25.0;167.0;57.0;Italy;ITA;2014 Winter;2014;Winter;Sochi;Ski Jumping
Rodney Craig;M;23.0;174.0;77.0;Great Britain;GBR;1968 Summer;1968;Summer;Mexico City;Fencing
Chang Wen-Chung;M;24.0;182.0;85.0;Chinese Taipei;TPE;1992 Summer;1992;Summer;Barcelona;Baseball
Arnaud Briand;M;27.0;186.0;90.0;France;FRA;1998 Winter;1998;Winter;Nagano;Ice Hockey
?;F;21.0;169.0;67.0;Australia;AUS;1988 Summer;?;Summer;Seoul;Hockey
Elisabeth Cebrin Scheurer;F;33.0;196.0;90.0;Spain;ESP;2004 Summer;2004;Summer;Athina;Basketball
Maik Eckhardt;M;42.0;187.0;90.0;Germany;GER;2012 Summer;2012;Summer;London;Shooting
Emmanuelle Claret;F;29.0;166.0;58.0;France;FRA;1998 Winter;1998;Winter;Nagano;Biathlon
Ren Berlingeri;M;29.0;180.0;79.0;Puerto Rico;PUR;1976 Summer;1976;Summer;Montreal;?
Nelson Dieppa Gerena;M;21.0;161.0;48.0;?;PUR;1992 Summer;1992;Summer;Barcelona;Boxing
Konstantin Aleksandrov;M;36.0;180.0;95.0;Druzhba;URS;1956 Summer;1956;Summer;Melbourne;Sailing
Aleksandr Nikolayevich Dityatin;M;18.0;?;70.0;Soviet Union;URS;1976 Summer;1976;Summer;Montreal;Gymnastics
Vehbi Akda;M;23.0;168.0;62.0;Turkey;TUR;1972 Summer;1972;Summer;Munich;?
Sally May Carbon (-Bell);F;25.0;165.0;59.0;Australia;AUS;1992 Summer;1992;Summer;Barcelona;Hockey
Abdul Karim Ohimai Amu;M;30.0;185.0;77.0;Nigeria;NGR;1964 Summer;1964;Summer;Tokyo;Athletics
Carolyn Darbyshire-McRory;F;46.0;168.0;61.0;Canada;CAN;2010 Winter;2010;Winter;Vancouver;Curling
Christian Deuza;M;24.0;?;63.0;France;FRA;1968 Summer;1968;Summer;Mexico City;Gymnastics
Jorge Pablo Chapoy Bosque;M;31.0;181.0;91.0;Mexico;MEX;2004 Summer;2004;Summer;Athina;Archery
Gilles Durand;M;20.0;180.0;68.0;Canada;CAN;1972 Summer;1972;Summer;Munich;Cycling
Wilhelm Herman Bjrn Willy Bogner Jr.;M;18.0;182.0;?;Germany;GER;1960 Winter;1960;Winter;Squaw Valley;?
?;F;23.0;157.0;54.0;India;IND;2016 Summer;2016;Summer;Rio de Janeiro;?
Alison Feast (-Hittmann);F;22.0;165.0;53.0;Australia;AUS;1988 Summer;1988;Summer;Seoul;Shooting
Elizabeth Anne Esther Liz Ferris;F;?;157.0;54.0;Great Britain;GBR;1960 Summer;1960;Summer;Roma;Diving
Mohamed Shah Alam;M;26.0;168.0;63.0;?;BAN;1988 Summer;?;Summer;Seoul;Athletics
?;M;26.0;186.0;83.0;Finland;FIN;1924 Summer;1924;Summer;Paris;Athletics
Lina Marie Andersson;F;24.0;158.0;58.0;Sweden;?;2006 Winter;2006;Winter;?;Cross Country Skiing
Alena Devjan (-Coufalov);F;19.0;157.0;43.0;?;TCH;1988 Summer;1988;Summer;Seoul;Gymnastics
Ramon Dean Andersson;M;33.0;188.0;95.0;Australia;?;1996 Summer;1996;Summer;Atlanta;Canoeing
Sidney James Montford Sid Atkinson;M;?;186.0;76.0;South Africa;RSA;?;1924;Summer;Paris;Athletics
Eric Akogyiram;M;19.0;170.0;68.0;Ghana;GHA;1988 Summer;1988;Summer;Seoul;Athletics
