riga;nome attributo;valore da imputare;valore imputato
2006;draft_team;Los Angeles Lakers;?
2734;Player;Ogugua Anunoby;?
2552;nationality;United States;Australia
550;nationality;United States;Germany / United States
1539;Player;Deron Williams;?
1943;birth_year;1962.0;?
2590;height_cm;198.0;?
996;Stage;Regular_Season;?
2317;draft_team;Golden State Warriors;?
1398;height_cm;198.0;?
968;high_school;North Crowley High School;?
2952;League;Euroleague;Euroleague
1034;PTS;417;?
1794;birth_year;1963.0;?
1794;draft_team;Houston Rockets;?
508;Player;Marvin Williams;?
1225;Player;Omar Cook;?
1729;Season;2000 - 2001;?
537;draft_team;Houston Rockets;?
1743;weight_kg;122.0;?
2621;height_cm;206.0;?
3191;height_cm;193.0;?
1158;Team;SAS;?
2220;Stage;International;?
1399;Season;2009 - 2010;?
2151;birth_year;1989.0;?
543;League;NBA;Turkish-BSL
359;high_school;Norcross High School;?
1251;draft_team;Indiana Pacers;?
870;PTS;976;1656
2172;Player;Richard Jefferson;?
2534;draft_team;San Antonio Spurs;?
2959;draft_team;Philadelphia Sixers;?
914;League;NBA;Slovakian-Extraliga
3056;draft_team;Chicago Bulls;?
2968;height_cm;206.0;?
851;Stage;Regular_Season;?
3103;Team;DET;?
587;PTS;417;?
1732;Season;2011 - 2012;?
2130;birth_year;1984.0;?
116;birth_year;1987.0;?
3075;Player;Jordan Hamilton;?
1784;weight_kg;113.0;?
377;Season;2012 - 2013;?
389;League;Chinese-CBA;Slovakian-Extraliga
1869;weight_kg;93.0;?
2128;draft_team;Phoenix Suns;?
2045;high_school;Carver High School ;?
2660;height_cm;196.0;?
326;PTS;130;?
1729;birth_year;1969.0;?
2402;Season;2013 - 2014;?
1755;high_school;Flint Hill School;?
2529;Player;Derrick Coleman;?
1807;birth_year;1985.0;?
2686;Team;PHX;?
659;nationality;United States;Gabon
755;draft_team;Minnesota Timberwolves;?
2344;nationality;United States;Canada / Bahamas
443;Stage;Regular_Season;?
2164;Stage;International;?
471;height_cm;198.0;?
2770;Team;TUR;?
1397;League;German-BBL;Lebanese-Division-A
702;Season;2002 - 2003;2000 - 2001
3027;birth_year;1974.0;?
2361;high_school;Instituto Alvaro Guiao;?
1227;PTS;1180;1304
1785;Season;2011 - 2012;?
1196;Stage;International;?
1678;high_school;St. Augustine High School ;?
